"","Names","Links","url","dob"
"1819.148","PADIAL HERNANDEZ Victoria","/athletes/id/btesp21008198801/","https://www.biathlonworld.com/athletes/id/btesp21008198801/",1988-08-10 00:00:00
"1819.149","PIVOVAROVA Nadezhda","/athletes/id/btkaz21903199901/","https://www.biathlonworld.com/athletes/id/btkaz21903199901/",1999-03-19 00:00:00
"1718.4","USLUGINA Irina","/athletes/id/btrus21006198801/","https://www.biathlonworld.com/athletes/id/btrus21006198801/",1988-06-10 00:00:00
"1718.9","ZAGORUIKO Anastasia","/athletes/id/btrus21510198801/","https://www.biathlonworld.com/athletes/id/btrus21510198801/",1988-10-15 00:00:00
"1718.14","NICOLAISEN Kaia Woeien","/athletes/id/btnor22311199001/","https://www.biathlonworld.com/athletes/id/btnor22311199001/",1990-11-23 00:00:00
"1718.15","SCHWAIGER Julia","/athletes/id/btaut22101199601/","https://www.biathlonworld.com/athletes/id/btaut22101199601/",1996-01-21 00:00:00
"1718.19","GASPARIN Aita","/athletes/id/btsui20902199401/","https://www.biathlonworld.com/athletes/id/btsui20902199401/",1994-02-09 00:00:00
"1718.21","VIROLAINEN Daria","/athletes/id/btrus22401198901/","https://www.biathlonworld.com/athletes/id/btrus22401198901/",1989-01-24 00:00:00
"1718.22","OBERHOFER Karin","/athletes/id/btita20311198501/","https://www.biathlonworld.com/athletes/id/btita20311198501/",1985-11-03 00:00:00
"1718.23","SIMON Julia","/athletes/id/btfra20910199601/","https://www.biathlonworld.com/athletes/id/btfra20910199601/",1996-10-09 00:00:00
"1718.33","PANFILOVA Mariia","/athletes/id/btrus21110198701/","https://www.biathlonworld.com/athletes/id/btrus21110198701/",1987-10-11 00:00:00
"1718.37","GONTIER Nicole","/athletes/id/btita21711199101/","https://www.biathlonworld.com/athletes/id/btita21711199101/",1991-11-17 00:00:00
"1718.38","JOHANIDESOVA Lea","/athletes/id/btcze22112198901/","https://www.biathlonworld.com/athletes/id/btcze22112198901/",1989-12-21 00:00:00
"1718.39","EGOROVA Anastasiia","/athletes/id/btrus21307199401/","https://www.biathlonworld.com/athletes/id/btrus21307199401/",1994-07-13 00:00:00
"1718.42","ZBYLUT Kinga","/athletes/id/btpol21004199501/","https://www.biathlonworld.com/athletes/id/btpol21004199501/",1995-04-10 00:00:00
"1718.43","PETRENKO Iryna","/athletes/id/btukr20407199201/","https://www.biathlonworld.com/athletes/id/btukr20407199201/",1992-07-04 00:00:00
"1718.44","VASILEVA Margarita","/athletes/id/btrus20506199101/","https://www.biathlonworld.com/athletes/id/btrus20506199101/",1991-06-05 00:00:00
"1718.45","ZUK Kamila","/athletes/id/btpol21811199701/","https://www.biathlonworld.com/athletes/id/btpol21811199701/",1997-11-18 00:00:00
"1718.49","TANDY Megan","/athletes/id/btcan21009198801/","https://www.biathlonworld.com/athletes/id/btcan21009198801/",1988-09-10 00:00:00
"1718.54","ALIFIRAVETS Olga","/athletes/id/btblr20806198701/","https://www.biathlonworld.com/athletes/id/btblr20806198701/",1987-06-08 00:00:00
"1718.55","IAKUSHOVA Olga","/athletes/id/btrus22912199101/","https://www.biathlonworld.com/athletes/id/btrus22912199101/",1991-12-29 00:00:00
"1718.56","KNOLL Annika","/athletes/id/btger20611199301/","https://www.biathlonworld.com/athletes/id/btger20611199301/",1993-11-06 00:00:00
"1718.62","POLIAKOVA Terezia","/athletes/id/btsvk20204198901/","https://www.biathlonworld.com/athletes/id/btsvk20204198901/",1989-04-02 00:00:00
"1718.63","HOJNISZ-STAREGA Monika","/athletes/id/btpol22708199101/","https://www.biathlonworld.com/athletes/id/btpol22708199101/",1991-08-27 00:00:00
"1718.64","GASPARIN Elisa","/athletes/id/btsui20212199101/","https://www.biathlonworld.com/athletes/id/btsui20212199101/",1991-12-02 00:00:00
"1718.66","ROCCHIA Ginevra","/athletes/id/btita21407199601/","https://www.biathlonworld.com/athletes/id/btita21407199601/",1996-07-14 00:00:00
"1718.67","TACHIZAKI Fuyuko","/athletes/id/btjpn21301198901/","https://www.biathlonworld.com/athletes/id/btjpn21301198901/",1989-01-13 00:00:00
"1718.68","NERAASEN Sigrid Bilstad","/athletes/id/btnor20503199401/","https://www.biathlonworld.com/athletes/id/btnor20503199401/",1994-03-05 00:00:00
"1718.73","FROLINA Anna","/athletes/id/btrus21101198401/","https://www.biathlonworld.com/athletes/id/btrus21101198401/",1984-01-11 00:00:00
"1718.77","HERRMANN Denise","/athletes/id/btger22010198801/","https://www.biathlonworld.com/athletes/id/btger22010198801/",1988-12-20 00:00:00
"1718.78","VARCIN Coline","/athletes/id/btfra22801199301/","https://www.biathlonworld.com/athletes/id/btfra22801199301/",1993-01-28 00:00:00
"1718.81","POJE Urska","/athletes/id/btslo21005199701/","https://www.biathlonworld.com/athletes/id/btslo21005199701/",1997-05-10 00:00:00
"1718.82","MAJDISOVA Alzbeta","/athletes/id/btsvk22608199301/","https://www.biathlonworld.com/athletes/id/btsvk22608199301/",1993-08-26 00:00:00
"1718.83","ZVARICOVA Veronika","/athletes/id/btcze20812198801/","https://www.biathlonworld.com/athletes/id/btcze20812198801/",1988-12-08 00:00:00
"1718.84","FIALKOVA Paulina","/athletes/id/btsvk22510199201/","https://www.biathlonworld.com/athletes/id/btsvk22510199201/",1992-10-25 00:00:00
"1718.85","BELCHENKO Yelizaveta","/athletes/id/btkaz21902199601/","https://www.biathlonworld.com/athletes/id/btkaz21902199601/",1996-02-19 00:00:00
"1718.87","DAVIDOVA Marketa","/athletes/id/btcze20301199701/","https://www.biathlonworld.com/athletes/id/btcze20301199701/",1997-01-03 00:00:00
"1718.89","CRAWFORD Rosanna","/athletes/id/btcan22305198801/","https://www.biathlonworld.com/athletes/id/btcan22305198801/",1988-05-23 00:00:00
"1718.97","THORESEN Turi Storstroem","/athletes/id/btnor22802199601/","https://www.biathlonworld.com/athletes/id/btnor22802199601/",1996-02-28 00:00:00
"1718.98","MAEDA Sari","/athletes/id/btjpn22505199001/","https://www.biathlonworld.com/athletes/id/btjpn22505199001/",1990-05-25 00:00:00
"1718.101","GUZIK Krystyna","/athletes/id/btpol21608198301/","https://www.biathlonworld.com/athletes/id/btpol21608198301/",1983-08-16 00:00:00
"1718.103","NICIPORENKO Anastasia","/athletes/id/btukr22801199501/","https://www.biathlonworld.com/athletes/id/btukr22801199501/",1995-01-28 00:00:00
"1718.111","LEVINS Chloe","/athletes/id/btusa22404199801/","https://www.biathlonworld.com/athletes/id/btusa22404199801/",1998-04-24 00:00:00
"1718.112","PISCORAN Luminita","/athletes/id/btrou21403198801/","https://www.biathlonworld.com/athletes/id/btrou21403198801/",1988-03-14 00:00:00
"1718.116","TANAKA Yurie","/athletes/id/btjpn20601198901/","https://www.biathlonworld.com/athletes/id/btjpn20601198901/",1989-01-06 00:00:00
"1718.118","AVVAKUMOVA Ekaterina","/athletes/id/btrus22610199002/","https://www.biathlonworld.com/athletes/id/btrus22610199002/",1990-10-26 00:00:00
"1718.119","KINNUNEN Nastassia","/athletes/id/btblr21403198501/","https://www.biathlonworld.com/athletes/id/btblr21403198501/",1985-03-14 00:00:00
"1718.120","ZHANG Yan","/athletes/id/btchn21005199201/","https://www.biathlonworld.com/athletes/id/btchn21005199201/",1992-05-10 00:00:00
"1718.121","KARISIK-KOSARAC Tanja","/athletes/id/btbih22307199101/","https://www.biathlonworld.com/athletes/id/btbih22307199101/",1991-07-23 00:00:00
"1718.122","MOUGEL Estelle","/athletes/id/btfra21406199501/","https://www.biathlonworld.com/athletes/id/btfra21406199501/",1995-06-14 00:00:00
"1718.124","TALVITIE Tiia-Maria","/athletes/id/btfin20304199401/","https://www.biathlonworld.com/athletes/id/btfin20304199401/",1994-04-03 00:00:00
"1718.126","POPOVA Stefani","/athletes/id/btbul21202199301/","https://www.biathlonworld.com/athletes/id/btbul21202199301/",1993-02-12 00:00:00
"1718.127","ANUFRYIEVA Anastasiya","/athletes/id/btblr22910199601/","https://www.biathlonworld.com/athletes/id/btblr22910199601/",1996-10-29 00:00:00
"1718.128","DRNDIC Maida","/athletes/id/btsrb20702199901/","https://www.biathlonworld.com/athletes/id/btsrb20702199901/",1999-02-07 00:00:00
"1718.129","KLEMENCIC Polona","/athletes/id/btslo21604199701/","https://www.biathlonworld.com/athletes/id/btslo21604199701/",1997-04-16 00:00:00
"1718.130","KOZICA Anika","/athletes/id/btcro20506199701/","https://www.biathlonworld.com/athletes/id/btcro20506199701/",1997-06-05 00:00:00
"1718.131","ROLIG Jessika","/athletes/id/btfin20606199601/","https://www.biathlonworld.com/athletes/id/btfin20606199601/",1996-06-06 00:00:00
"1718.133","SZOCS Emoke","/athletes/id/btrom22010198501/","https://www.biathlonworld.com/athletes/id/btrom22010198501/",1985-10-20 00:00:00
"1718.134","KUELM Susan","/athletes/id/btest21308199601/","https://www.biathlonworld.com/athletes/id/btest21308199601/",1996-08-13 00:00:00
"1718.139","HACHISUKA Asuka","/athletes/id/btjpn22609199201/","https://www.biathlonworld.com/athletes/id/btjpn22609199201/",1992-09-26 00:00:00
"1718.141","PYKAELAEINEN Johanna","/athletes/id/btfin22502199601/","https://www.biathlonworld.com/athletes/id/btfin22502199601/",1996-02-25 00:00:00
"1718.143","KO Eunjung","/athletes/id/btkor20506199601/","https://www.biathlonworld.com/athletes/id/btkor20506199601/",1996-06-05 00:00:00
"1718.144","TISEEVA Snejana","/athletes/id/btukr22402199601/","https://www.biathlonworld.com/athletes/id/btukr22402199601/",1996-02-24 00:00:00
"1718.146","PAULAUSKAITE Natalija","/athletes/id/btltu22709199101/","https://www.biathlonworld.com/athletes/id/btltu22709199101/",1991-09-27 00:00:00
"1617.15","SLEPTSOVA Svetlana","/athletes/id/btrus23107198601/","https://www.biathlonworld.com/athletes/id/btrus23107198601/",1986-07-31 00:00:00
"1617.17","SHUMILOVA Ekaterina","/athletes/id/btrus22510198601/","https://www.biathlonworld.com/athletes/id/btrus22510198601/",1986-10-25 00:00:00
"1617.27","HENDEL Helene Therese","/athletes/id/btger22506199501/","https://www.biathlonworld.com/athletes/id/btger22506199501/",1995-06-25 00:00:00
"1617.34","ANDERSEN Rikke Hald","/athletes/id/btnor22004199301/","https://www.biathlonworld.com/athletes/id/btnor22004199301/",1993-10-31 00:00:00
"1617.37","SHESTERIKOVA Olga","/athletes/id/btrus20107199001/","https://www.biathlonworld.com/athletes/id/btrus20107199001/",1990-07-01 00:00:00
"1617.46","HUBER Marion Roenning","/athletes/id/btnor20906199101/","https://www.biathlonworld.com/athletes/id/btnor20906199101/",1991-06-09 00:00:00
"1617.52","DZHIMA Yuliia","/athletes/id/btukr21909199001/","https://www.biathlonworld.com/athletes/id/btukr21909199001/",1990-09-19 00:00:00
"1617.59","GEREKOVA Jana","/athletes/id/btsvk22711198401/","https://www.biathlonworld.com/athletes/id/btsvk22711198401/",1984-11-27 00:00:00
"1617.62","BRYHYNETS Yuliya","/athletes/id/btukr21512199301/","https://www.biathlonworld.com/athletes/id/btukr21512199301/",1993-12-15 00:00:00
"1617.68","VITKOVA Veronika","/athletes/id/btcze20912198801/","https://www.biathlonworld.com/athletes/id/btcze20912198801/",1988-12-09 00:00:00
"1617.70","CERNA Kristyna","/athletes/id/btcze22102199301/","https://www.biathlonworld.com/athletes/id/btcze22102199301/",1993-02-21 00:00:00
"1617.80","LARSSON Linn","/athletes/id/btswe20305199601/","https://www.biathlonworld.com/athletes/id/btswe20305199601/",1996-05-03 00:00:00
"1617.81","SKJEVDAL Kristina","/athletes/id/btnor20611199701/","https://www.biathlonworld.com/athletes/id/btnor20611199701/",1997-11-06 00:00:00
"1617.86","SOLA Hanna","/athletes/id/btblr21602199601/","https://www.biathlonworld.com/athletes/id/btblr21602199601/",1996-02-16 00:00:00
"1617.99","NOWAKOWSKA Weronika","/athletes/id/btpol20707198601/","https://www.biathlonworld.com/athletes/id/btpol20707198601/",1986-07-07 00:00:00
"1617.105","PERSSON Linn","/athletes/id/btswe22706199401/","https://www.biathlonworld.com/athletes/id/btswe22706199401/",1994-06-27 00:00:00
"1617.112","GOESSNER Miriam","/athletes/id/btger22106199001/","https://www.biathlonworld.com/athletes/id/btger22106199001/",1990-06-21 00:00:00
"1617.113","TANDREVOLD Ingrid Landmark","/athletes/id/btnor22309199601/","https://www.biathlonworld.com/athletes/id/btnor22309199601/",1996-09-23 00:00:00
"1617.116","KISKOLA Auli","/athletes/id/btfin21202199501/","https://www.biathlonworld.com/athletes/id/btfin21202199501/",1995-02-12 00:00:00
"1617.120","WAGNER Sarah","/athletes/id/btger22803199201/","https://www.biathlonworld.com/athletes/id/btger22803199201/",1992-03-28 00:00:00
"1617.121","SASSINA Alexandra","/athletes/id/btkaz20804199301/","https://www.biathlonworld.com/athletes/id/btkaz20804199301/",1993-04-08 00:00:00
"1617.124","VIIGIPUU Kristel","/athletes/id/btest21908199001/","https://www.biathlonworld.com/athletes/id/btest21908199001/",1990-08-19 00:00:00
"1617.125","BIELECKA Dominika","/athletes/id/btpol22501199401/","https://www.biathlonworld.com/athletes/id/btpol22501199401/",1994-01-25 00:00:00
"1617.129","PANTOVA Arina","/athletes/id/btkaz22407199901/","https://www.biathlonworld.com/athletes/id/btkaz22407199901/",1999-07-24 00:00:00
"1617.131","TAM VON BURG Leilani","/athletes/id/btcan20712199501/","https://www.biathlonworld.com/athletes/id/btcan20712199501/",1995-12-07 00:00:00
"1617.132","BISSIG Tanja","/athletes/id/btsui20101199401/","https://www.biathlonworld.com/athletes/id/btsui20101199401/",1994-12-29 00:00:00
"1617.137","ARNAUD Lena","/athletes/id/btfra20310199601/","https://www.biathlonworld.com/athletes/id/btfra20310199601/",1996-10-03 00:00:00
"1617.144","DMYTRENKO Khrystyna","/athletes/id/btukr23105199901/","https://www.biathlonworld.com/athletes/id/btukr23105199901/",1999-05-31 00:00:00
"1617.146","LESCINSKAITE Gabriele","/athletes/id/btltu22503199601/","https://www.biathlonworld.com/athletes/id/btltu22503199601/",1996-03-25 00:00:00
"1617.147","TSAKIRI Maria","/athletes/id/btgre21103199701/","https://www.biathlonworld.com/athletes/id/btgre21103199701/",1997-03-11 00:00:00
"1617.150","PUSTOVALOVA Yana","/athletes/id/btukr21704199501/","https://www.biathlonworld.com/athletes/id/btukr21704199501/",1995-04-17 00:00:00
"1516.3","NECHKASOVA Galina","/athletes/id/btrus20703198901/","https://www.biathlonworld.com/athletes/id/btrus20703198901/",1989-03-07 00:00:00
"1516.5","BOLLIET Marine","/athletes/id/btfra21401198801/","https://www.biathlonworld.com/athletes/id/btfra21401198801/",1988-01-14 00:00:00
"1516.6","SHCHERBININA Anna","/athletes/id/btrus22501199101/","https://www.biathlonworld.com/athletes/id/btrus22501199101/",1991-01-25 00:00:00
"1516.12","TOMESOVA Barbora","/athletes/id/btcze20811198601/","https://www.biathlonworld.com/athletes/id/btcze20811198601/",1986-11-08 00:00:00
"1516.20","AADLANDSVIK Lene Berg","/athletes/id/btnor20901199301/","https://www.biathlonworld.com/athletes/id/btnor20901199301/",1993-01-09 00:00:00
"1516.22","LANDHEIM Bente","/athletes/id/btnor22505199001/","https://www.biathlonworld.com/athletes/id/btnor22505199001/",1990-05-25 00:00:00
"1516.23","POLTORANINA Olga","/athletes/id/btkaz21309198701/","https://www.biathlonworld.com/athletes/id/btkaz21309198701/",1987-02-27 00:00:00
"1516.29","CHEVALIER Anais","/athletes/id/btfra21202199301/","https://www.biathlonworld.com/athletes/id/btfra21202199301/",1993-02-12 00:00:00
"1516.30","LEUNIG Carolin","/athletes/id/btger21403199101/","https://www.biathlonworld.com/athletes/id/btger21403199101/",1991-03-14 00:00:00
"1516.32","AYMONIER Celia","/athletes/id/btfra20508199101/","https://www.biathlonworld.com/athletes/id/btfra20508199101/",1991-08-05 00:00:00
"1516.34","MYHR Sofia","/athletes/id/btswe21807199501/","https://www.biathlonworld.com/athletes/id/btswe21807199501/",1995-07-17 00:00:00
"1516.38","VAILLANCOURT Audrey","/athletes/id/btcan22606199101/","https://www.biathlonworld.com/athletes/id/btcan22606199101/",1991-06-26 00:00:00
"1516.40","AKIMOVA Tatiana","/athletes/id/btrus22610199001/","https://www.biathlonworld.com/athletes/id/btrus22610199001/",1990-10-26 00:00:00
"1516.42","KOCHER Zina","/athletes/id/btcan20512198201/","https://www.biathlonworld.com/athletes/id/btcan20512198201/",1982-12-05 00:00:00
"1516.45","VILUKHINA Olga","/athletes/id/btrus22203198801/","https://www.biathlonworld.com/athletes/id/btrus22203198801/",1988-03-22 00:00:00
"1516.56","ECKHOFF Tiril","/athletes/id/btnor22105199001/","https://www.biathlonworld.com/athletes/id/btnor22105199001/",1990-05-21 00:00:00
"1516.57","SKARDINO Nadezhda","/athletes/id/btblr22703198501/","https://www.biathlonworld.com/athletes/id/btblr22703198501/",1985-03-27 00:00:00
"1516.62","BIRKELAND Fanny Horn","/athletes/id/btnor20803198801/","https://www.biathlonworld.com/athletes/id/btnor20803198801/",1988-03-08 00:00:00
"1516.65","HOJNISZ Patrycja","/athletes/id/btpol21210198701/","https://www.biathlonworld.com/athletes/id/btpol21210198701/",1987-10-12 00:00:00
"1516.71","DREISSIGACKER Hannah","/athletes/id/btusa21202198601/","https://www.biathlonworld.com/athletes/id/btusa21202198601/",1986-12-02 00:00:00
"1516.79","PREKOPOVA Natalia","/athletes/id/btsvk23105198901/","https://www.biathlonworld.com/athletes/id/btsvk23105198901/",1989-05-31 00:00:00
"1516.87","TOFALVI Eva","/athletes/id/btrom20412197801/","https://www.biathlonworld.com/athletes/id/btrom20412197801/",1978-12-04 00:00:00
"1516.90","SAUVAGE Laurane","/athletes/id/btfra21804199401/","https://www.biathlonworld.com/athletes/id/btfra21804199401/",1994-04-18 00:00:00
"1516.94","HAECKI Lena","/athletes/id/btsui20107199501/","https://www.biathlonworld.com/athletes/id/btsui20107199501/",1995-07-01 00:00:00
"1516.95","SANFILIPPO Federica","/athletes/id/btita22410199001/","https://www.biathlonworld.com/athletes/id/btita22410199001/",1990-10-24 00:00:00
"1516.96","LANDOVA Jitka","/athletes/id/btcze22007199001/","https://www.biathlonworld.com/athletes/id/btcze22007199001/",1990-07-20 00:00:00
"1516.98","NORDSTRAND Sara","/athletes/id/btswe22704199301/","https://www.biathlonworld.com/athletes/id/btswe22704199301/",1993-04-27 00:00:00
"1516.99","TANG Jialin","/athletes/id/btchn20511199101/","https://www.biathlonworld.com/athletes/id/btchn20511199101/",1991-11-05 00:00:00
"1516.100","KUZMINA Anastasiya","/athletes/id/btrus22808198401/","https://www.biathlonworld.com/athletes/id/btrus22808198401/",1984-08-28 00:00:00
"1516.101","CHRAPANOVA Martina","/athletes/id/btsvk21412198901/","https://www.biathlonworld.com/athletes/id/btsvk21412198901/",1989-12-14 00:00:00
"1516.107","MOERKVE Jori","/athletes/id/btnor22912198001/","https://www.biathlonworld.com/athletes/id/btnor22912198001/",1980-12-29 00:00:00
"1516.108","RINGEN Elise","/athletes/id/btnor22111198901/","https://www.biathlonworld.com/athletes/id/btnor22111198901/",1989-11-21 00:00:00
"1516.109","RUNGGALDIER Carmen","/athletes/id/btita20502199501/","https://www.biathlonworld.com/athletes/id/btita20502199501/",1995-02-05 00:00:00
"1516.120","DANILA Florina Iulia","/athletes/id/btrou21105199701/","https://www.biathlonworld.com/athletes/id/btrou21105199701/",1997-05-11 00:00:00
"1516.122","KURZTHALER Susanna","/athletes/id/btaut21605199501/","https://www.biathlonworld.com/athletes/id/btaut21605199501/",1995-05-16 00:00:00
"1516.124","SIEMONEIT Anna","/athletes/id/btger21605199401/","https://www.biathlonworld.com/athletes/id/btger21605199401/",1994-05-16 00:00:00
"1516.125","WEISS Julia","/athletes/id/btaut20908199601/","https://www.biathlonworld.com/athletes/id/btaut20908199601/",1996-08-09 00:00:00
"1516.126","CIRSTEA Florina Ioana","/athletes/id/btrou21912199201/","https://www.biathlonworld.com/athletes/id/btrou21912199201/",1992-12-19 00:00:00
"1516.129","MITSUHASHI Rina","/athletes/id/btjpn20204199001/","https://www.biathlonworld.com/athletes/id/btjpn20204199001/",1990-04-02 00:00:00
"1516.131","KUNETS Anastasiya","/athletes/id/btblr22010199401/","https://www.biathlonworld.com/athletes/id/btblr22010199401/",1994-10-20 00:00:00
"1516.133","KHRUSTALEVA Elena","/athletes/id/btrus22809198001/","https://www.biathlonworld.com/athletes/id/btrus22809198001/",1980-09-28 00:00:00
"1516.135","FANKHAUSER Magdalena","/athletes/id/btaut22711199501/","https://www.biathlonworld.com/athletes/id/btaut22711199501/",1995-11-27 00:00:00
"1516.139","BACHMANN Tina","/athletes/id/btger21507198601/","https://www.biathlonworld.com/athletes/id/btger21507198601/",1986-07-15 00:00:00
